"","few hrs","stopped","age","income","device","living area","premium","months"
"532","FALSE",0,25,2.4,"android","urban",1,10
"533","FALSE",0,27,2.32,"android","urban",1,0
"534","FALSE",0,46,2.58,"ios","urban",0,15
"535","FALSE",0,28,2.1,"ios","urban",0,11
"536","FALSE",0,38,2.35,"android","urban",1,8
"537","TRUE",0,47,2.8,"ios","urban",1,2
"538","TRUE",2,52,3.7,"android","urban",1,6
"539","TRUE",0,37,1.68,"ios","urban",0,8
"540","TRUE",0,25,2.64,"android","urban",1,33
"541","FALSE",1,28,2.3,"ios","urban",1,14
"542","FALSE",2,35,6.888,"ios","urban",1,18
"543","TRUE",4,25,4,"android","urban",1,32
"544","FALSE",0,28,2,"ios","urban",0,8
"545","TRUE",0,19,1.97,"android","urban",1,2
"546","FALSE",0,25,3,"android","urban",1,11
"547","FALSE",0,26,2.75,"ios","urban",1,11
"548","FALSE",0,31,5,"ios","urban",1,12
"549","FALSE",0,34,2.1,"android","urban",1,0
"550","FALSE",0,28,4,"ios","urban",1,0
"551","FALSE",1,48,3,"ios","rest",1,12
"552","FALSE",0,37,3.3,"android","urban",1,0
"553","TRUE",3,45,2.35,"android","urban",1,15
"554","TRUE",2,53,2.16,"android","rest",0,5
"555","FALSE",0,28,3.9,"ios","urban",1,6
"556","FALSE",0,40,2.3115,"android","urban",1,9
"557","TRUE",0,49,1.7,"android","urban",0,6
"558","FALSE",0,40,2,"android","urban",1,4
"559","FALSE",0,24,4.8,"android","rest",1,2
"560","FALSE",0,34,3,"ios","urban",1,3
"561","FALSE",0,21,1.56,"android","urban",0,5
"562","FALSE",0,39,2,"ios","urban",1,9
"563","FALSE",0,24,2.6,"android","urban",1,11
"564","FALSE",0,48,4.68,"ios","urban",1,6
"565","FALSE",0,35,4,"android","rest",0,6
"566","FALSE",0,52,1.8744,"ios","urban",1,4
"567","FALSE",3,48,3.1,"android","urban",1,15
"568","FALSE",0,26,2.8,"android","urban",0,3
"569","FALSE",0,24,2.04,"android","urban",1,5
"570","FALSE",0,24,2.1,"android","urban",1,5
"571","FALSE",0,22,2,"android","urban",1,7
"572","FALSE",0,33,5.6,"ios","urban",1,4
"573","FALSE",0,39,3,"ios","urban",1,11
"574","FALSE",0,22,2.4,"android","urban",1,0
"575","FALSE",0,23,1.85,"android","urban",1,1
"576","FALSE",0,24,2.9,"ios","urban",1,3
"577","TRUE",0,27,2,"android","rest",1,2
"578","FALSE",0,52,1.89,"android","urban",1,6
"579","FALSE",0,20,2,"android","urban",1,7
"580","FALSE",0,25,1.6417,"android","urban",1,9
"581","TRUE",4,23,2.34,"android","urban",1,6
"582","FALSE",0,24,1.9,"android","urban",1,6
"583","FALSE",0,22,1.53,"ios","urban",1,11
"584","FALSE",0,22,3.9946,"android","urban",1,2
"585","FALSE",0,46,1.6,"android","urban",1,11
"586","FALSE",0,19,1.8,"android","urban",1,0
"587","FALSE",1,30,3.7,"android","urban",1,7
"588","FALSE",0,29,2.1,"android","urban",1,5
"589","FALSE",0,27,2,"android","urban",1,1
"590","TRUE",1,45,2.6,"ios","urban",1,1
"591","FALSE",0,27,2.675,"ios","urban",1,0
"592","TRUE",1,30,4.16,"ios","rest",1,15
"593","FALSE",0,25,2.1,"android","urban",1,5
"594","FALSE",0,28,2.4,"android","urban",1,4
"595","FALSE",0,39,3.12,"ios","rest",1,5
"596","FALSE",0,31,3,"ios","urban",1,13
"597","FALSE",0,40,3.115,"ios","urban",1,11
"598","TRUE",3,23,1.6213,"android","urban",0,4
"599","FALSE",0,44,4.3681,"ios","urban",1,10
"600","TRUE",0,25,2.534,"android","urban",1,3
"601","TRUE",2,41,3.1,"ios","urban",1,5
"602","TRUE",7,32,2.7161,"android","urban",0,10
"603","FALSE",0,42,4.04,"android","urban",1,6
"604","FALSE",0,47,2.7495,"android","urban",0,11
"605","FALSE",0,28,3,"android","urban",1,2
"606","FALSE",0,31,3.15,"ios","urban",1,9
"607","TRUE",0,38,5.97,"ios","urban",1,19
"608","FALSE",0,31,2.6,"android","urban",1,0
"609","TRUE",0,48,8.4,"ios","urban",1,0
"610","FALSE",0,22,1.95,"android","urban",0,4
"611","FALSE",0,37,3,"ios","urban",0,4
"612","FALSE",0,24,2.8,"ios","urban",1,3
"613","FALSE",1,25,4.55,"ios","urban",1,10
"614","FALSE",0,21,1.99,"android","urban",1,5
"615","FALSE",0,49,4.5,"android","urban",1,0
"616","TRUE",0,36,4,"android","urban",1,1
"617","FALSE",0,39,3.5,"ios","urban",1,0
"618","TRUE",1,28,2.15,"android","urban",1,1
"619","TRUE",0,23,1.62,"android","urban",1,7
"620","FALSE",0,31,3.5,"android","urban",0,0
"621","FALSE",0,27,2.9,"ios","rest",1,3
"622","FALSE",0,39,3.4064,"android","rest",1,7
"623","TRUE",0,25,4,"android","rest",1,4
"624","FALSE",0,27,2.6,"android","urban",1,7
"625","FALSE",0,25,2.0676,"android","urban",1,17
"626","TRUE",0,45,2.4,"android","urban",1,11
"627","FALSE",0,25,3.42,"android","urban",1,0
"628","FALSE",0,22,6.7,"android","urban",1,6
"629","FALSE",0,40,5.43,"android","urban",1,11
"630","FALSE",0,24,1.62,"android","urban",0,4
"631","FALSE",0,32,2.4192,"android","urban",1,7
"632","FALSE",0,25,3.4,"android","urban",1,8
"633","FALSE",0,47,3.6,"ios","rest",1,12
"634","FALSE",0,27,2.5,"android","urban",1,8
"635","FALSE",0,50,1.75,"ios","urban",1,3
"636","FALSE",0,32,2.5,"android","urban",1,5
"637","FALSE",0,35,4.5,"ios","urban",1,3
"638","TRUE",1,26,2.466,"ios","urban",1,20
"639","FALSE",0,21,2.7,"android","urban",1,10
"640","TRUE",0,34,2.4,"android","urban",1,2
"641","FALSE",0,50,6.9,"ios","urban",0,0
"642","FALSE",0,41,4.8,"ios","urban",1,17
"643","FALSE",0,21,1.92,"android","urban",1,6
"644","FALSE",0,40,2.8,"android","urban",0,0
"645","FALSE",0,25,1.6949,"android","urban",0,16
"646","FALSE",0,29,3.5,"android","urban",1,0
"647","FALSE",1,40,2.25,"android","urban",1,10
"648","TRUE",2,31,2.315,"android","urban",1,8
"649","FALSE",0,31,4,"ios","urban",0,6
"650","FALSE",0,40,4.5,"android","urban",1,0
"651","FALSE",0,23,3.1782,"android","urban",1,3
"652","FALSE",0,23,3,"android","urban",1,0
"653","FALSE",0,31,3,"ios","urban",0,12
"654","TRUE",0,25,2,"android","urban",0,6
"655","FALSE",0,36,3.5,"ios","urban",1,17
"656","FALSE",0,0,4,"ios","urban",1,4
"657","TRUE",0,29,2.58,"ios","urban",1,11
"658","FALSE",0,46,11.9999,"ios","rest",1,6
"659","FALSE",1,0,3.7,"android","urban",0,5
"660","TRUE",0,23,1.434,"ios","urban",1,6
"661","FALSE",0,39,3.68,"ios","urban",1,11
"662","TRUE",0,24,2.55,"ios","urban",1,0
"663","TRUE",4,37,3.5,"ios","urban",1,9
"664","FALSE",0,28,2.3,"ios","urban",0,4
"665","FALSE",0,26,3.1894,"android","urban",1,11
"666","TRUE",0,26,2.35,"android","urban",1,11
"667","TRUE",4,26,1.97,"android","urban",1,6
"668","FALSE",0,41,3.6,"ios","urban",1,10
"669","TRUE",1,39,3.2,"android","urban",1,6
"670","TRUE",0,35,2,"ios","urban",1,6
"671","FALSE",0,32,2.85,"ios","urban",1,11
"672","FALSE",0,24,3.095,"ios","urban",1,23
"673","FALSE",0,25,1.5,"ios","urban",1,19
"674","FALSE",0,57,4.8,"ios","urban",1,4
"675","FALSE",0,24,2.6,"android","urban",1,0
"676","FALSE",0,23,2.85,"ios","urban",0,8
"677","FALSE",0,28,3.35,"ios","urban",1,2
"678","FALSE",0,33,1.8142,"ios","urban",1,22
"679","FALSE",0,35,3.6,"ios","rest",1,8
"680","TRUE",0,31,1.515,"android","urban",1,0
"681","FALSE",0,25,2.4,"android","urban",1,13
"682","TRUE",0,39,3,"android","urban",0,2
"683","TRUE",7,37,3.5,"ios","urban",1,7
"684","FALSE",0,30,3,"ios","urban",1,8
"685","FALSE",0,35,2.34,"ios","urban",0,11
"686","FALSE",0,25,2.1,"android","urban",1,17
"687","FALSE",0,22,1.6,"ios","urban",1,3
"688","FALSE",0,27,2.216,"android","urban",1,2
"689","FALSE",0,32,3.65,"ios","urban",1,17
"690","TRUE",6,39,3.2,"android","urban",1,7
"691","TRUE",0,31,2.6,"android","urban",0,0
"692","FALSE",1,60,6.1,"ios","urban",1,14
"693","TRUE",2,36,3,"android","urban",1,16
"694","FALSE",0,37,4.5,"ios","urban",1,16
"695","FALSE",0,29,2.184,"ios","urban",1,14
"696","TRUE",0,66,3.25,"ios","urban",1,13
"697","FALSE",0,35,2.2,"ios","urban",1,9
"698","FALSE",0,74,2.8065,"ios","urban",1,10
"699","FALSE",0,28,2.4304,"ios","urban",1,17
"700","FALSE",0,55,6.7,"ios","urban",1,13
"701","TRUE",1,38,4,"ios","rest",1,7
"702","TRUE",0,38,5.16,"ios","rest",1,1
"703","FALSE",0,40,5.1,"ios","urban",1,15
"704","FALSE",0,45,4.2,"ios","urban",0,2
"705","FALSE",0,31,5.6,"ios","urban",0,8
"706","FALSE",0,23,1.86,"android","urban",1,4
"707","TRUE",0,27,1.64,"android","urban",1,0
"708","FALSE",0,52,6.8,"android","urban",0,5
"709","FALSE",0,23,1.8468,"android","urban",1,4
"710","TRUE",0,22,1.8,"android","urban",1,0
"711","TRUE",1,37,3,"ios","urban",1,16
"712","FALSE",0,36,2.2,"ios","urban",1,0
"713","TRUE",1,23,1.8,"android","urban",1,2
"714","TRUE",0,32,2.6,"android","urban",1,21
"715","TRUE",0,27,2,"android","urban",1,4
"716","FALSE",0,38,5,"ios","urban",1,0
"717","FALSE",0,29,4.22,"ios","urban",1,3
"718","FALSE",0,38,4.0188,"android","urban",0,3
"719","FALSE",0,26,3,"android","urban",1,8
"720","FALSE",0,22,3.1532,"android","urban",0,3
"721","FALSE",0,24,2.8,"android","urban",1,8
"722","FALSE",0,30,2.86,"android","urban",1,1
"723","FALSE",0,23,2.04,"android","urban",1,9
"724","FALSE",0,34,3.5,"ios","urban",1,8
"725","FALSE",0,65,7.125,"ios","urban",1,8
"726","TRUE",0,24,2.5,"android","urban",0,0
"727","FALSE",0,24,3.3,"android","urban",1,5
"728","FALSE",0,37,2.2,"android","urban",1,4
"729","FALSE",1,38,3.2,"ios","urban",0,12
"730","FALSE",0,22,4,"ios","urban",1,4
"731","FALSE",0,38,5.5689,"android","urban",1,7
"732","FALSE",0,37,7,"ios","urban",1,5
"733","TRUE",1,26,2.3,"android","urban",1,3
"734","FALSE",0,22,5.5,"android","urban",1,0
"735","FALSE",1,41,2.5,"android","rest",0,3
"736","TRUE",1,41,2.5,"ios","urban",1,8
"737","FALSE",0,25,8,"ios","urban",1,0
"738","FALSE",0,24,1.83,"android","urban",0,10
"739","FALSE",0,27,2.9,"android","urban",0,3
"740","TRUE",3,39,4.7,"ios","urban",1,8
"741","TRUE",2,23,1.725,"android","urban",0,5
"742","TRUE",0,37,1.5548,"android","urban",1,0
"743","FALSE",0,42,3.82,"android","urban",1,2
"744","FALSE",0,52,2.4,"android","rest",1,2
"745","FALSE",0,32,2.4,"android","urban",0,1
"746","FALSE",0,36,3,"android","urban",1,5
"747","FALSE",0,21,1.6,"android","urban",1,3
"748","FALSE",0,42,2.68,"android","urban",1,0
"749","FALSE",0,32,6.3,"android","rest",1,7
"750","FALSE",0,24,1.6,"android","urban",1,2
"751","FALSE",0,32,2.6,"android","urban",0,3
"752","FALSE",0,29,2.1,"android","urban",1,7
"753","TRUE",1,28,1.9324,"android","urban",1,4
"754","FALSE",0,23,2.5,"ios","urban",1,4
"755","TRUE",1,45,1.8,"android","rest",1,2
"756","FALSE",0,31,3.56,"android","urban",1,9
"757","FALSE",0,25,3.4,"android","urban",1,7
"758","FALSE",0,28,2.55,"android","urban",1,3
"759","FALSE",0,47,4.92,"ios","rest",1,14
"760","FALSE",0,26,3.9,"android","urban",1,13
"761","FALSE",0,37,5.2,"android","urban",0,0
"762","FALSE",0,54,9,"ios","urban",1,6
"763","FALSE",0,35,6,"android","urban",1,0
"764","FALSE",0,36,7.5,"ios","urban",1,12
"765","FALSE",0,44,9,"android","urban",1,7
"766","FALSE",0,20,2.1,"android","urban",0,6
"767","FALSE",0,24,3,"android","urban",1,3
"768","FALSE",0,28,2.6,"android","urban",1,5
"769","FALSE",0,55,5.48,"ios","urban",1,4
"770","FALSE",0,40,8.2,"ios","urban",1,15
"771","FALSE",1,33,2.5,"android","urban",1,3
"772","FALSE",0,28,3,"ios","urban",1,0
"773","FALSE",0,36,6.5,"ios","urban",1,0
"774","FALSE",1,57,7.572,"ios","rest",1,18
"775","FALSE",1,28,2,"android","urban",1,2
"776","TRUE",3,31,3.25,"android","urban",1,7
"777","TRUE",2,24,3,"android","urban",1,4
"778","FALSE",0,41,7,"android","urban",1,2
"779","TRUE",7,33,7.5,"android","urban",1,8
"780","FALSE",0,38,3.8,"ios","urban",1,6
"781","FALSE",0,26,3.7,"ios","urban",1,6
"782","FALSE",0,33,3.4,"ios","urban",1,7
"783","TRUE",1,28,2.85,"android","urban",0,7
"784","FALSE",0,28,2.6,"android","urban",1,4
"785","FALSE",0,22,1.566,"android","urban",1,1
"786","FALSE",0,24,1.8,"ios","urban",1,5
"787","FALSE",0,39,3.1,"ios","urban",1,3
"788","TRUE",0,25,1.5,"android","rest",0,1
"789","FALSE",1,19,2.19,"android","urban",1,2
"790","FALSE",0,31,5.5,"ios","urban",1,7
"791","FALSE",0,32,4.4,"ios","urban",1,8
"792","FALSE",0,33,3,"ios","urban",1,4
"793","FALSE",1,26,2.95,"android","urban",1,5
"794","FALSE",0,27,1.6,"ios","urban",1,5
"795","FALSE",0,22,2,"android","urban",1,8
"796","FALSE",0,25,2.8542,"android","rest",1,3
"797","FALSE",0,27,2.2,"android","urban",1,8
"798","FALSE",0,29,3.65,"android","urban",1,17
"799","TRUE",9,35,1.7,"android","urban",1,10
"800","FALSE",0,57,1.65,"android","urban",1,3
"801","FALSE",0,52,2.66,"ios","urban",1,0
"802","FALSE",0,42,2.75,"ios","urban",0,9
"803","FALSE",0,39,1.56,"android","urban",1,3
"804","TRUE",1,57,8,"ios","urban",1,7
"805","FALSE",0,28,2.0272,"ios","urban",1,1
"806","FALSE",0,38,4,"ios","urban",1,8
"807","FALSE",0,55,6.7,"ios","urban",1,0
"808","FALSE",0,29,2.5,"ios","urban",1,9
"809","TRUE",0,20,3,"android","urban",1,3
"810","FALSE",0,25,3.2,"android","urban",1,6
"811","FALSE",0,27,3.18,"android","urban",0,0
"812","FALSE",0,28,3.2,"ios","urban",1,9
"813","FALSE",1,26,1.7305,"android","urban",1,10
"814","FALSE",0,26,2.4,"android","urban",1,18
"815","TRUE",1,32,2.25,"android","urban",0,13
"816","FALSE",0,43,3.9495,"ios","urban",0,0
"817","FALSE",0,35,3,"android","urban",0,2
"818","FALSE",0,28,2.65,"android","urban",1,0
"819","TRUE",5,28,2.236,"android","urban",1,11
"820","FALSE",0,39,4.7,"ios","urban",1,10
"821","FALSE",0,41,3.48,"android","urban",1,22
"822","FALSE",0,23,2.55,"android","urban",1,0
"823","FALSE",1,44,2.77,"ios","urban",1,14
"824","FALSE",0,48,3.1131,"android","urban",1,16
"825","FALSE",0,19,1.968,"android","urban",0,1
"826","FALSE",1,21,1.8,"android","urban",1,8
"827","TRUE",1,55,9.4,"ios","urban",0,2
"828","FALSE",0,36,5.5,"android","urban",1,2
"829","TRUE",0,24,1.5,"android","urban",1,0
"830","FALSE",0,25,2.7,"android","urban",1,4
"831","FALSE",0,24,2.35,"android","urban",1,9
"832","FALSE",0,40,4.6,"android","urban",1,1
"833","FALSE",0,32,10.9999,"android","urban",1,0
"834","FALSE",0,62,2.6545,"android","urban",1,1
"835","FALSE",1,36,7.35,"android","urban",0,14
"836","FALSE",0,23,3.2,"android","urban",1,0
"837","FALSE",0,28,6.2,"ios","urban",1,9
"838","FALSE",1,38,3.27,"android","urban",1,3
"839","FALSE",2,49,3.7,"android","urban",1,11
"840","FALSE",0,51,1.75,"android","urban",1,1
"841","TRUE",0,24,2.425,"android","rest",1,1
"842","TRUE",1,29,2.7,"android","urban",0,1
"843","FALSE",0,45,3.7,"android","urban",1,2
"844","FALSE",0,32,3.2,"android","urban",1,1
"845","FALSE",0,32,3.1,"android","urban",1,3
"846","TRUE",0,38,9,"android","urban",1,0
"847","FALSE",3,28,5.5,"android","rest",1,11
"848","TRUE",0,36,4.1,"ios","urban",1,0
"849","FALSE",0,38,3,"ios","urban",1,2
"850","FALSE",0,26,2.8,"android","urban",1,3
"851","FALSE",0,42,5.1,"android","urban",1,4
"852","FALSE",0,35,7,"android","rest",1,3
"853","FALSE",0,24,2.304,"android","urban",1,2
"854","FALSE",0,32,2.3,"android","urban",1,6
"855","TRUE",1,25,1.9,"android","urban",0,4
"856","FALSE",0,24,2.3,"android","urban",1,3
"857","TRUE",1,23,1.5,"android","urban",1,4
"858","FALSE",0,26,2.375,"android","rest",1,1
"859","FALSE",0,30,2.8,"android","urban",1,6
"860","FALSE",0,27,2.5224,"android","urban",1,3
"861","FALSE",0,27,2.2,"android","urban",0,2
"862","FALSE",0,32,3.2,"android","urban",1,1
"863","FALSE",0,32,3.7,"android","urban",1,8
"864","FALSE",0,46,1.8,"android","urban",1,2
"865","TRUE",2,47,2.35,"android","urban",1,4
"866","FALSE",0,23,1.82,"android","urban",1,2
"867","FALSE",0,42,5.5,"android","urban",1,4
"868","TRUE",12,30,2.6,"android","urban",1,14
"869","FALSE",0,21,2.15,"android","urban",1,0
"870","FALSE",0,37,3.8,"ios","urban",1,4
"871","FALSE",0,37,2,"android","urban",0,3
"872","FALSE",2,27,2.45,"android","urban",1,15
"873","FALSE",1,46,3.5,"ios","urban",0,5
"874","FALSE",0,26,2.8,"android","urban",1,7
"875","FALSE",1,30,1.99,"android","urban",1,8
"876","TRUE",0,28,2,"android","urban",1,0
"877","FALSE",0,21,2.1,"ios","urban",1,5
"878","FALSE",0,20,2.79,"android","urban",1,5
"879","FALSE",0,23,2.32,"android","urban",1,8
"880","FALSE",0,45,4.6,"android","urban",1,5
"881","TRUE",1,26,2,"ios","urban",1,7
"882","FALSE",0,30,3,"android","urban",1,1
"883","FALSE",0,52,3.328,"ios","urban",1,3
"884","FALSE",0,42,2.4752,"android","urban",0,10
"885","FALSE",0,23,4.3,"android","urban",1,11
"886","TRUE",0,33,1.77,"android","urban",1,1
"887","FALSE",1,30,2.45,"android","urban",1,13
"888","FALSE",0,20,1.85,"ios","urban",1,2
"889","FALSE",0,26,2.23,"android","urban",1,1
"890","TRUE",0,22,2.5,"android","urban",0,0
"891","FALSE",3,33,3.5091,"android","urban",1,9
"892","FALSE",0,27,3.2875,"android","urban",1,12
"893","FALSE",0,28,4.232,"android","rest",1,5
"894","TRUE",1,37,1.85,"android","urban",1,2
"895","FALSE",0,26,2.2,"android","urban",1,10
"896","TRUE",0,42,3.5,"android","urban",1,0
"897","FALSE",0,24,3,"android","urban",1,0
"898","FALSE",0,25,1.8,"ios","urban",1,2
"899","FALSE",0,26,1.7,"android","urban",1,8
"900","FALSE",0,29,5.5,"android","urban",1,3
"901","FALSE",0,41,2.5685,"android","urban",1,3
"902","TRUE",2,59,3.5,"android","urban",0,5
"903","FALSE",0,37,2.5,"android","urban",1,2
"904","TRUE",0,31,3.3026,"android","urban",1,4
"905","FALSE",0,30,2.25,"android","urban",1,0
"906","FALSE",1,32,10,"ios","urban",1,4
"907","FALSE",0,26,2.9,"android","urban",1,0
"908","TRUE",2,36,2.95,"android","urban",1,3
"909","TRUE",0,25,1.6,"android","urban",1,0
"910","FALSE",0,28,3.4,"android","urban",1,4
"911","TRUE",4,22,2.1,"ios","urban",1,10
"912","FALSE",0,28,3.2,"android","urban",1,2
"913","TRUE",0,29,3.5,"android","urban",1,2
"914","FALSE",0,32,2.47,"android","urban",1,2
"915","FALSE",0,28,2.6,"android","urban",1,6
"916","TRUE",2,39,4.0248,"android","urban",1,4
"917","FALSE",0,23,2.1,"android","urban",0,4
"918","FALSE",0,30,1.95,"android","urban",1,10
"919","TRUE",0,34,3.5995,"android","urban",1,0
"920","TRUE",2,43,3.7,"android","urban",0,3
"921","FALSE",0,32,3,"android","urban",1,1
"922","FALSE",0,32,4.5,"android","urban",1,4
"923","TRUE",11,25,2.3,"android","urban",1,12
"924","FALSE",0,45,3.5,"ios","urban",0,2
"925","FALSE",0,25,2.1,"ios","urban",1,5
"926","FALSE",0,41,5,"android","urban",1,19
"927","FALSE",0,40,2.45,"android","urban",1,0
"928","FALSE",0,41,3.5,"android","urban",1,9
"929","FALSE",0,24,2.5,"android","urban",0,1
"930","TRUE",11,30,3.6,"android","urban",1,16
"931","FALSE",0,25,2.656,"ios","urban",1,0
"932","TRUE",0,28,2.5,"android","urban",1,0
"933","TRUE",0,28,2,"android","urban",1,0
"934","FALSE",0,25,3.52,"android","urban",1,3
"935","FALSE",1,23,1.8769,"android","urban",1,3
"936","FALSE",0,21,2.25,"android","urban",1,1
"937","FALSE",0,40,1.7123,"android","urban",1,0
"938","FALSE",0,26,4,"android","urban",0,5
"939","FALSE",0,25,2.16,"android","urban",0,2
"940","FALSE",2,40,3.3,"android","urban",1,14
"941","FALSE",0,38,7,"ios","urban",1,5
"942","FALSE",0,25,2.1,"android","urban",1,8
"943","FALSE",0,42,3,"ios","urban",1,7
"944","FALSE",1,24,3.5,"android","urban",1,11
"945","TRUE",0,23,2.07,"android","urban",1,0
"946","FALSE",0,19,2.8,"ios","urban",0,0
"947","TRUE",0,57,5,"ios","rest",1,7
"948","FALSE",0,34,2.1888,"android","urban",1,7
"949","TRUE",14,48,2,"ios","urban",1,15
"950","TRUE",1,49,2.7,"android","rest",1,3
"951","FALSE",0,29,2.69,"android","urban",0,0
"952","FALSE",1,41,3.73,"ios","urban",1,7
"953","FALSE",0,33,2,"ios","urban",0,2
"954","FALSE",0,44,4.3,"ios","urban",1,9
"955","FALSE",0,38,5.5,"ios","urban",1,9
"956","FALSE",0,37,5.92,"ios","urban",1,7
"957","FALSE",1,44,7.6,"ios","urban",1,11
"958","FALSE",0,18,2.82,"android","urban",0,1
"959","FALSE",0,25,2.2,"ios","urban",0,1
"960","FALSE",0,48,2.6611,"ios","urban",1,8
"961","TRUE",3,32,7.5,"android","urban",1,7
"962","FALSE",0,33,4,"ios","urban",1,4
"963","FALSE",0,32,6.5,"ios","urban",1,6
"964","FALSE",0,38,5.6,"ios","urban",0,7
"965","TRUE",0,20,2.1,"android","urban",1,2
"966","FALSE",0,35,4.5,"ios","urban",1,0
"967","FALSE",0,29,2.51,"android","urban",0,0
"968","FALSE",2,46,10.032,"ios","urban",1,15
"969","FALSE",0,20,3.5,"android","urban",1,3
"970","FALSE",0,23,3.5,"android","rest",1,3
"971","FALSE",0,24,3.9,"android","urban",1,0
"972","FALSE",0,18,2.5,"android","urban",0,1
"973","FALSE",0,49,5.2,"ios","urban",1,11
"974","TRUE",0,48,1.5,"ios","urban",1,0
"975","FALSE",0,49,9.9999,"ios","urban",0,12
"976","FALSE",0,58,4.1,"ios","urban",1,15
"977","FALSE",0,25,2.2,"android","urban",1,6
"978","FALSE",0,26,4.38,"ios","urban",1,6
"979","TRUE",5,38,2.4852,"android","urban",1,10
"980","FALSE",1,30,6.6,"ios","urban",1,14
"981","FALSE",1,31,2.74,"ios","urban",1,8
"982","FALSE",1,59,2.7,"ios","urban",1,8
"983","FALSE",0,38,3.2618,"android","urban",1,0
"984","FALSE",0,46,5.8,"ios","urban",1,6
"985","FALSE",0,26,2.5,"android","urban",0,0
"986","FALSE",0,30,3.5,"ios","urban",0,2
"987","TRUE",0,80,1.5,"android","urban",1,0
"988","TRUE",0,26,1.75,"android","urban",0,0
"989","TRUE",5,40,4.4,"ios","urban",1,15
"990","FALSE",0,42,4.7,"ios","rest",1,2
"991","FALSE",0,49,3.3,"ios","urban",1,0
"992","FALSE",0,44,5.8,"ios","urban",1,16
"993","TRUE",1,43,5.32,"ios","urban",1,7
"994","FALSE",0,25,2.4,"android","urban",1,9
"995","FALSE",0,44,3.25,"ios","urban",1,6
"996","FALSE",0,24,3.06,"android","urban",1,0
"997","FALSE",0,40,3,"ios","urban",1,9
"998","FALSE",0,26,2.2,"ios","urban",1,7
"999","FALSE",0,44,3,"ios","urban",1,5
"1000","FALSE",0,46,4.2,"ios","urban",1,27
"1001","FALSE",0,34,2.37,"ios","urban",1,13
"1002","FALSE",1,39,2.52,"ios","urban",1,8
"1003","FALSE",1,37,5.49,"ios","urban",1,19
"1004","TRUE",0,20,2.98,"android","urban",1,0
"1005","TRUE",0,27,3.6,"android","urban",1,2
"1006","FALSE",0,40,2.25,"ios","urban",1,7
"1007","FALSE",0,46,3.224,"ios","urban",0,9
"1008","FALSE",0,52,5,"ios","urban",0,16
"1009","TRUE",3,35,2.67,"android","urban",1,25
"1010","FALSE",0,30,3.75,"ios","urban",1,9
"1011","TRUE",0,62,3.75,"ios","urban",1,5
"1012","FALSE",0,33,3.7,"ios","urban",1,15
"1013","FALSE",0,39,3.3,"ios","urban",1,19
"1014","FALSE",0,37,7,"ios","urban",1,8
"1015","FALSE",2,34,3.3748,"android","urban",1,15
"1016","TRUE",0,30,3.12,"android","urban",0,5
"1017","FALSE",0,43,2.59,"ios","rest",1,5
"1018","FALSE",2,29,2.1,"ios","urban",0,5
"1019","FALSE",0,53,3,"ios","urban",1,8
"1020","FALSE",0,30,3,"ios","urban",0,11
"1021","FALSE",0,46,4.4,"ios","urban",1,18
"1022","FALSE",0,30,3.1,"ios","urban",1,15
"1023","FALSE",0,31,2.98,"android","urban",1,9
"1024","FALSE",0,22,2.8,"ios","urban",1,7
"1025","TRUE",0,37,1.8339,"android","urban",1,0
"1026","FALSE",0,22,3.2905,"android","urban",1,5
"1027","TRUE",0,29,2.7,"android","urban",1,20
"1028","FALSE",0,28,3.9,"ios","urban",1,17
"1029","TRUE",5,27,1.8,"android","urban",1,7
"1030","FALSE",0,31,3.2,"android","urban",1,0
"1031","FALSE",0,33,3.65,"ios","urban",1,7
"1032","FALSE",0,31,3.5,"android","urban",1,9
